tx_id,timestamp,amount,currency,merchant,mcc,account_id,city,state,channel,category,subcategory,is_recurring,normalized_amount
tx_000116,2025-08-09 07:06:24.303370,49.87,USD,Whole Foods,2987,acc_003,Seattle,TX,mobile,grocery,general,True,49.87
tx_000608,2025-08-09 10:40:21.303370,43.69,USD,Target,9520,acc_003,Austin,TX,in_store,retail,general,False,43.69
tx_000247,2025-08-09 12:18:41.303370,85.8990287735422,USD,Lyft,5985,acc_003,Austin,WA,mobile,transport,general,False,64.96
tx_000288,2025-08-09 12:25:43.303370,91.08,USD,Best Buy,1708,acc_002,Austin,MA,online,retail,general,True,91.08
tx_000018,2025-08-09 13:09:53.303370,25.573573852452547,USD,McDonalds,4084,acc_002,New York,TX,in_store,food,general,False,20.26
tx_000626,2025-08-09 14:39:39.303370,36.35756702924784,USD,Local Cafe,3689,acc_001,Boston,WA,in_store,food,general,False,28.03
tx_000552,2025-08-09 15:08:08.303370,43.99,USD,Water Company,3401,acc_003,Seattle,CA,online,utilities,general,False,43.99
tx_000494,2025-08-09 17:20:55.303370,145.69,USD,Trader Joes,2911,acc_002,Seattle,CA,mobile,grocery,general,False,145.69
tx_000368,2025-08-09 17:25:32.303370,46.56001588290977,USD,Subway,6504,acc_001,San Francisco,CA,in_store,food,general,False,38.03
tx_000432,2025-08-09 17:55:41.303370,36.29,USD,PG&E,8097,acc_002,San Francisco,MA,mobile,utilities,general,False,36.29
tx_000509,2025-08-09 18:04:41.303370,69.8507208769289,USD,McDonalds,5638,acc_001,Boston,TX,in_store,food,general,False,51.96
tx_000643,2025-08-09 18:46:21.303370,92.63,USD,Target,8064,acc_002,Boston,MA,online,retail,general,False,92.63
tx_000314,2025-08-09 18:50:22.303370,20.122997808356157,USD,Subway,7981,acc_002,Seattle,WA,online,food,general,False,17.21
tx_000381,2025-08-09 20:48:14.303370,72.33,USD,Amazon,1676,acc_003,New York,TX,mobile,retail,general,False,72.33
tx_000980,2025-08-10 06:49:29.303370,51.219808639650196,USD,Pizza Hut,4198,acc_002,Austin,TX,mobile,food,general,True,37.85
tx_000581,2025-08-10 07:48:48.303370,55.849294990618034,USD,Subway,1081,acc_001,New York,WA,online,food,general,False,41.52
tx_000910,2025-08-10 10:52:39.303370,107.13795024838811,USD,McDonalds,6902,acc_001,New York,CA,online,food,general,False,83.83
tx_000895,2025-08-10 13:53:31.303370,202.01,USD,Trader Joes,5061,acc_002,Austin,CA,in_store,grocery,general,False,202.01
tx_000528,2025-08-10 15:10:36.303370,369.3,USD,Target,5904,acc_002,San Francisco,TX,online,retail,general,False,369.3
tx_000096,2025-08-10 15:34:15.303370,166.01,USD,Trader Joes,9605,acc_001,Austin,WA,in_store,grocery,general,False,166.01
tx_000848,2025-08-10 20:19:58.303370,676.47,USD,Best Buy,7976,acc_003,San Francisco,CA,online,retail,general,False,676.4653150128482
tx_000458,2025-08-11 07:36:39.303370,207.98,USD,Target,6741,acc_001,Boston,NY,in_store,retail,general,False,207.98
tx_000087,2025-08-11 09:53:37.303370,49.18,USD,Trader Joes,9051,acc_002,Seattle,TX,online,grocery,general,False,49.18
tx_000723,2025-08-11 12:14:16.303370,36.47916831270785,USD,Chipotle,7172,acc_001,Austin,CA,mobile,food,general,False,27.11
tx_000854,2025-08-11 12:43:01.303370,28.067919832081113,USD,Subway,5826,acc_001,Austin,MA,online,food,general,False,25.28
tx_000194,2025-08-11 12:50:06.303370,41.95511122392645,USD,Lyft,1391,acc_001,Seattle,NY,mobile,transport,general,False,30.71
tx_000943,2025-08-11 13:42:08.303370,100.05,USD,Target,2131,acc_001,Boston,MA,online,retail,general,False,100.05
tx_000629,2025-08-11 13:47:23.303370,33.87380852315292,USD,Spotify,3617,acc_001,Seattle,NY,online,entertainment,general,False,28.02
tx_000606,2025-08-11 14:13:02.303370,121.44,USD,PG&E,4636,acc_001,San Francisco,TX,mobile,utilities,general,False,121.44
tx_000126,2025-08-11 14:49:26.303370,287.31,USD,Target,3690,acc_001,San Francisco,CA,mobile,retail,general,False,287.31
tx_000700,2025-08-11 16:14:41.303370,115.99,USD,Trader Joes,1414,acc_001,Austin,NY,mobile,grocery,general,False,115.99
tx_000557,2025-08-11 16:40:50.303370,43.37013365367458,USD,Parking Meter,6596,acc_002,New York,CA,mobile,transport,general,True,31.61
tx_000100,2025-08-11 17:15:17.303370,10.59573305237018,USD,Chipotle,3321,acc_002,Boston,NY,mobile,food,general,False,9.04
tx_000236,2025-08-11 17:59:14.303370,67.32,USD,Chevron,1625,acc_002,San Francisco,WA,in_store,gas,general,False,67.32
tx_000208,2025-08-11 18:33:42.303370,932.79,USD,Best Buy,3112,acc_003,Seattle,NY,in_store,retail,general,False,932.7884967673667
tx_000661,2025-08-12 09:32:45.303370,113.39,USD,Shell,9908,acc_003,New York,TX,online,gas,general,False,113.39
tx_000675,2025-08-12 09:56:54.303370,62.12,USD,Amazon,8991,acc_002,Austin,TX,in_store,retail,general,False,62.12
tx_000949,2025-08-12 10:58:48.303370,49.46,USD,Shell,8805,acc_001,Austin,CA,in_store,gas,general,False,49.46
tx_000316,2025-08-12 12:31:58.303370,53.03075030104085,USD,Chipotle,3189,acc_002,Seattle,WA,in_store,food,general,False,41.08
tx_000693,2025-08-12 13:15:19.303370,61.91,USD,BP,6182,acc_002,New York,NY,online,gas,general,False,61.91
tx_000769,2025-08-12 14:22:43.303370,74.5779708685839,USD,McDonalds,3741,acc_002,New York,MA,online,food,general,False,55.61
tx_000547,2025-08-12 15:10:01.303370,136.76041594800387,USD,Dave & Busters,9989,acc_003,New York,WA,online,entertainment,general,False,103.17
tx_000008,2025-08-12 18:44:16.303370,45.06006965552584,USD,Uber,4621,acc_003,Boston,CA,in_store,transport,general,False,37.3
tx_000969,2025-08-12 22:34:12.303370,90.87,USD,Trader Joes,1168,acc_003,Seattle,WA,in_store,grocery,general,False,90.87
tx_000348,2025-08-13 09:03:21.303370,87.39,USD,Costco,1460,acc_001,New York,WA,online,grocery,general,False,87.39
tx_000589,2025-08-13 09:54:27.303370,200.63,USD,Verizon,2595,acc_002,Boston,NY,mobile,utilities,general,False,200.63
tx_000630,2025-08-13 10:44:41.303370,61.05,USD,Target Grocery,7201,acc_001,San Francisco,WA,mobile,grocery,general,False,61.05
tx_000312,2025-08-13 11:16:01.303370,71.99290582393792,USD,Uber,6645,acc_001,Boston,CA,online,transport,general,False,59.88
tx_000640,2025-08-13 14:26:51.303370,69.37663100004063,USD,Uber,6701,acc_003,Boston,TX,mobile,transport,general,False,54.13
tx_000531,2025-08-13 15:04:02.303370,185.73,USD,Comcast,7822,acc_002,Austin,WA,mobile,utilities,general,False,185.73
tx_000245,2025-08-13 15:55:14.303370,128.79,USD,Safeway,8863,acc_002,Austin,WA,in_store,grocery,general,False,128.79
tx_000211,2025-08-13 16:27:35.303370,25.882938641843705,USD,Local Cafe,7050,acc_003,New York,WA,online,food,general,False,19.99
tx_000355,2025-08-13 20:24:39.303370,53.48,USD,Target Grocery,4890,acc_002,Boston,NY,mobile,grocery,general,False,53.48
tx_000923,2025-08-13 20:59:33.303370,191.38,USD,Best Buy,5741,acc_003,Seattle,NY,mobile,retail,general,False,191.38
tx_000742,2025-08-14 07:33:20.303370,20.36962577118874,USD,Local Cafe,5383,acc_003,Boston,MA,mobile,food,general,False,16.42
tx_000082,2025-08-14 11:13:54.303370,43.92,USD,Whole Foods,2098,acc_001,San Francisco,TX,online,grocery,general,False,43.92
tx_000901,2025-08-14 11:52:39.303370,118.84,USD,PG&E,8430,acc_001,Boston,NY,mobile,utilities,general,False,118.84
tx_000420,2025-08-14 12:38:10.303370,62.19,USD,Chevron,7569,acc_002,New York,TX,online,gas,general,False,62.19
tx_000750,2025-08-14 14:13:36.303370,40.807277656330044,USD,Chipotle,3695,acc_001,New York,MA,online,food,general,False,31.57
tx_000280,2025-08-14 17:36:36.303370,42.66,USD,Walmart,5664,acc_002,Boston,MA,online,retail,general,False,42.66
tx_000668,2025-08-14 18:13:57.303370,169.65,USD,PG&E,4851,acc_003,Austin,CA,mobile,utilities,general,False,169.65
tx_000452,2025-08-14 19:51:29.303370,114.88,USD,Amazon,2637,acc_003,San Francisco,MA,mobile,retail,general,True,114.88
tx_000605,2025-08-14 20:56:03.303370,10.249622258253066,USD,Pizza Hut,2967,acc_001,Boston,WA,mobile,food,general,False,8.32
tx_000932,2025-08-14 21:39:35.303370,75.72,USD,Costco,9973,acc_001,Austin,CA,online,grocery,general,True,75.72
tx_000810,2025-08-15 11:20:59.303370,97.5,USD,Water Company,5039,acc_002,Austin,TX,in_store,utilities,general,True,97.5
tx_000259,2025-08-15 11:23:26.303370,112.96,USD,Comcast,9324,acc_003,Boston,TX,online,utilities,general,False,112.96
tx_000924,2025-08-15 11:34:17.303370,74.05564039958116,USD,Netflix,1143,acc_002,Boston,MA,in_store,entertainment,general,False,56.04
tx_000450,2025-08-15 15:05:32.303370,70.93,USD,Shell,5740,acc_001,Seattle,TX,online,gas,general,False,70.93
tx_000320,2025-08-15 16:10:38.303370,187.3,USD,Verizon,1620,acc_001,New York,WA,online,utilities,general,False,187.3
tx_000597,2025-08-15 20:36:21.303370,29.177042669471493,USD,Lyft,8586,acc_002,Austin,CA,in_store,transport,general,True,25.81
tx_000768,2025-08-16 10:39:12.303370,401.86395094451325,USD,Parking Meter,2186,acc_002,San Francisco,WA,online,transport,general,False,312.06177328731275
tx_000811,2025-08-16 11:12:50.303370,109.8333840634627,USD,Parking Meter,2516,acc_001,Seattle,TX,mobile,transport,general,False,89.8
tx_000445,2025-08-16 11:15:54.303370,15.230259096101967,USD,Chipotle,8392,acc_003,Boston,TX,mobile,food,general,False,13.51
tx_000410,2025-08-16 12:03:40.303370,42.01,USD,Exxon,9756,acc_001,Austin,WA,in_store,gas,general,False,42.01
tx_000914,2025-08-16 12:03:57.303370,579.9097467805228,USD,UNUSUAL_MERCHANT_2,7628,acc_002,Seattle,CA,online,gas,general,False,64.31
tx_000796,2025-08-16 17:02:56.303370,42.55408099602884,USD,BART,4749,acc_003,San Francisco,MA,online,transport,general,False,35.2
tx_000767,2025-08-16 18:53:51.303370,42.29981332894252,USD,Lyft,3587,acc_002,Boston,MA,mobile,transport,general,False,31.45
tx_000627,2025-08-17 09:46:49.303370,249.36,USD,Amazon,5804,acc_002,Seattle,TX,mobile,retail,general,False,249.36
tx_000007,2025-08-17 12:47:53.303370,117.64,USD,Trader Joes,5749,acc_003,New York,WA,online,grocery,general,False,117.64
tx_000125,2025-08-17 13:10:36.303370,34.59,USD,Exxon,7452,acc_002,Seattle,CA,mobile,gas,general,False,34.59
tx_000574,2025-08-17 13:23:47.303370,174.78,USD,Target Grocery,3351,acc_003,Boston,NY,mobile,grocery,general,True,174.78
tx_000152,2025-08-17 13:38:16.303370,188.83,USD,Best Buy,8299,acc_002,Seattle,CA,in_store,retail,general,False,188.83
tx_000847,2025-08-17 14:55:00.303370,55.82,USD,Chevron,3693,acc_002,Seattle,WA,mobile,gas,general,False,55.82
tx_000338,2025-08-17 14:58:35.303370,288.7227018233562,USD,Netflix,1152,acc_003,New York,MA,mobile,entertainment,general,False,243.17
tx_000397,2025-08-17 15:49:41.303370,49.64,USD,Shell,8021,acc_002,Austin,NY,mobile,gas,general,False,49.64
tx_000352,2025-08-17 15:55:43.303370,630.687334363303,USD,AMC Theaters,1067,acc_003,San Francisco,WA,mobile,entertainment,general,False,496.212809884893
tx_000099,2025-08-17 16:11:05.303370,620.14,USD,Amazon,6754,acc_003,Seattle,CA,online,retail,general,True,620.14
tx_000712,2025-08-17 17:32:17.303370,172.2,USD,Whole Foods,3124,acc_001,Austin,CA,online,grocery,general,False,172.2
tx_000941,2025-08-17 17:52:50.303370,74.43,USD,Exxon,9942,acc_002,San Francisco,WA,online,gas,general,False,74.43
tx_000156,2025-08-17 23:17:30.303370,226.48,USD,Costco,6865,acc_002,Boston,MA,mobile,grocery,general,False,226.48
tx_000421,2025-08-18 06:08:20.303370,52.88,USD,Costco,4923,acc_001,Seattle,NY,mobile,grocery,general,False,52.88
tx_000251,2025-08-18 08:52:06.303370,43.056980254808636,USD,Starbucks,7599,acc_002,San Francisco,NY,online,food,general,False,31.09
tx_000996,2025-08-18 09:10:09.303370,135.80959431959533,USD,AMC Theaters,1811,acc_002,New York,WA,in_store,entertainment,general,False,121.01
tx_000989,2025-08-18 09:10:57.303370,38.57,USD,Safeway,8135,acc_002,San Francisco,CA,in_store,grocery,general,False,38.57
tx_000317,2025-08-18 10:29:03.303370,131.47,USD,Macys,9703,acc_002,New York,CA,mobile,retail,general,False,131.47
tx_000812,2025-08-18 11:40:35.303370,37.26,USD,Trader Joes,5339,acc_001,Seattle,CA,mobile,grocery,general,False,37.26
tx_000337,2025-08-18 11:43:43.303370,995.31,USD,Walmart,5443,acc_003,San Francisco,MA,mobile,retail,general,False,995.308986709725
tx_000939,2025-08-18 11:51:33.303370,128.93,USD,Walmart,1626,acc_001,Austin,CA,online,retail,general,False,128.93
tx_000014,2025-08-18 15:16:07.303370,140.44,USD,Macys,9719,acc_002,New York,MA,online,retail,general,False,140.44
tx_000085,2025-08-18 18:01:43.303370,73.07,USD,Whole Foods,7786,acc_003,San Francisco,TX,online,grocery,general,False,73.07
tx_000257,2025-08-18 18:46:19.303370,86.52,USD,Target Grocery,4421,acc_003,Austin,WA,mobile,grocery,general,True,86.52
tx_000522,2025-08-18 20:59:57.303370,14.070845375415859,USD,Pizza Hut,8120,acc_003,Boston,WA,in_store,food,general,False,12.48
tx_000190,2025-08-18 21:23:06.303370,35.018910773910946,USD,Pizza Hut,4151,acc_002,New York,TX,mobile,food,general,False,30.88
tx_000088,2025-08-19 06:03:36.303370,35.24393956604877,USD,McDonalds,9780,acc_003,San Francisco,MA,online,food,general,False,30.27
tx_000514,2025-08-19 10:27:21.303370,65.89,USD,Target Grocery,9800,acc_001,Seattle,MA,in_store,grocery,general,False,65.89
tx_000885,2025-08-19 11:56:12.303370,40.057556940812084,USD,Uber,5642,acc_002,Seattle,TX,in_store,transport,general,False,32.84
tx_000176,2025-08-19 12:25:51.303370,96.06,USD,Shell,4067,acc_002,New York,MA,mobile,gas,general,False,96.06
tx_000017,2025-08-19 12:28:18.303370,16.39845907554237,USD,Subway,2240,acc_001,Boston,MA,in_store,food,general,False,12.25
tx_000324,2025-08-19 12:59:38.303370,61.97,USD,Safeway,6576,acc_001,Seattle,CA,mobile,grocery,general,True,61.97
tx_000173,2025-08-19 13:10:50.303370,184.99,USD,Trader Joes,8940,acc_002,San Francisco,NY,online,grocery,general,False,184.98975643567334
tx_000405,2025-08-19 13:19:20.303370,46.520988863660705,USD,Local Cafe,5364,acc_003,New York,WA,in_store,food,general,False,37.44
tx_000333,2025-08-19 14:43:42.303370,90.68,USD,Chevron,3993,acc_003,Boston,CA,online,gas,general,False,90.68
tx_000218,2025-08-19 16:05:59.303370,29.703235411685437,USD,BART,8547,acc_003,San Francisco,CA,online,transport,general,False,23.44
tx_000872,2025-08-19 16:16:08.303370,280.24,USD,Costco,5623,acc_003,Austin,NY,in_store,grocery,general,False,280.23943019000836
tx_000551,2025-08-19 16:36:34.303370,23.918703854627175,USD,Chipotle,7714,acc_003,Austin,NY,mobile,food,general,False,20.88
tx_000104,2025-08-19 16:41:17.303370,106.58,USD,Safeway,6633,acc_003,Austin,WA,in_store,grocery,general,False,106.58
tx_000841,2025-08-19 16:46:31.303370,62.005567667088854,USD,Lyft,9275,acc_001,Austin,NY,in_store,transport,general,False,54.8
tx_000073,2025-08-19 17:41:08.303370,74.51279902935674,USD,Uber,4823,acc_002,New York,MA,in_store,transport,general,False,58.64
tx_000272,2025-08-19 18:37:52.303370,34.41452868651435,USD,Lyft,8279,acc_003,San Francisco,NY,online,transport,general,False,30.31
tx_000079,2025-08-20 10:36:57.303370,52.02,USD,Whole Foods,6350,acc_003,New York,TX,mobile,grocery,general,False,52.02
tx_000625,2025-08-20 11:59:30.303370,60.38,USD,Target Grocery,2757,acc_002,San Francisco,WA,in_store,grocery,general,False,60.38
tx_000604,2025-08-20 12:01:20.303370,34.50319098077914,USD,Chipotle,5805,acc_001,Boston,NY,online,food,general,False,24.82
tx_000685,2025-08-20 12:33:01.303370,33.50346587510855,USD,Chipotle,4578,acc_001,San Francisco,CA,mobile,food,general,False,30.16
tx_000586,2025-08-20 12:39:17.303370,50.32904892153585,USD,Lyft,9403,acc_003,Austin,CA,mobile,transport,general,False,37.27
tx_000301,2025-08-20 14:44:44.303370,69.54743265310191,USD,Lyft,4447,acc_002,Seattle,TX,mobile,transport,general,True,62.11
tx_000696,2025-08-20 16:04:13.303370,57.12,USD,Trader Joes,1888,acc_002,San Francisco,CA,in_store,grocery,general,True,57.12
tx_000207,2025-08-20 16:45:17.303370,162.71,USD,Costco,4802,acc_003,Boston,CA,mobile,grocery,general,False,162.71
tx_000506,2025-08-20 17:19:29.303370,237.38,USD,Best Buy,6953,acc_003,Seattle,TX,online,retail,general,False,237.38
tx_000470,2025-08-20 18:16:48.303370,65.51077975122463,USD,Chipotle,2687,acc_002,Boston,TX,mobile,food,general,False,47.58
tx_000279,2025-08-20 20:12:21.303370,101.87592959852607,USD,Netflix,8118,acc_001,Boston,WA,mobile,entertainment,general,False,82.86
tx_000479,2025-08-20 20:29:58.303370,47.76,USD,Exxon,2573,acc_003,Seattle,CA,in_store,gas,general,False,47.76
tx_000720,2025-08-20 22:51:34.303370,41.10212662382202,USD,Lyft,2061,acc_001,Seattle,TX,mobile,transport,general,True,32.33
tx_000004,2025-08-21 06:48:00.303370,110.07,USD,Trader Joes,4269,acc_001,Austin,CA,mobile,grocery,general,False,110.07
tx_000375,2025-08-21 08:00:12.303370,87.75,USD,Trader Joes,8994,acc_003,New York,MA,in_store,grocery,general,False,87.75
tx_000845,2025-08-21 10:34:12.303370,65.68490893622906,USD,Parking Meter,2762,acc_003,San Francisco,MA,in_store,transport,general,True,55.14
tx_000097,2025-08-21 14:10:38.303370,47.81615395086351,USD,Spotify,9076,acc_002,Boston,MA,in_store,entertainment,general,False,36.71
tx_000443,2025-08-21 15:35:52.303370,142.19,USD,Safeway,6129,acc_001,San Francisco,WA,mobile,grocery,general,False,142.19
tx_000501,2025-08-21 16:43:49.303370,88.22,USD,Chevron,5454,acc_001,Seattle,NY,in_store,gas,general,False,88.22
tx_000131,2025-08-21 16:56:04.303370,223.14,USD,Verizon,9796,acc_001,Austin,CA,in_store,utilities,general,False,223.14
tx_000953,2025-08-21 18:30:41.303370,38.54617876403674,USD,AMC Theaters,6151,acc_001,Boston,CA,in_store,entertainment,general,False,34.64
tx_000837,2025-08-21 18:33:32.303370,60.72275420731518,USD,Chipotle,4026,acc_003,New York,NY,online,food,general,False,48.44
tx_000067,2025-08-21 18:35:00.303370,236.97,USD,Walmart,2229,acc_003,Austin,WA,mobile,retail,general,False,236.97
tx_000250,2025-08-21 20:30:14.303370,49.6381001885364,USD,Pizza Hut,5131,acc_003,Seattle,CA,mobile,food,general,False,35.87
tx_000601,2025-08-22 09:03:18.303370,43.57,USD,BP,5789,acc_003,San Francisco,NY,online,gas,general,False,43.57
tx_000066,2025-08-22 09:10:32.303370,235.39,USD,Water Company,7177,acc_003,Boston,MA,mobile,utilities,general,False,235.39336766987626
tx_000030,2025-08-22 09:43:37.303370,379.73,USD,Macys,6376,acc_003,Austin,TX,in_store,retail,general,False,379.73
tx_000545,2025-08-22 10:03:03.303370,61.28,USD,Shell,9882,acc_001,Seattle,MA,in_store,gas,general,False,61.28
tx_000140,2025-08-22 10:30:26.303370,149.8,USD,PG&E,9799,acc_002,Boston,WA,mobile,utilities,general,False,149.8
tx_000805,2025-08-22 13:24:58.303370,76.60723502674016,USD,Netflix,3717,acc_002,Austin,NY,mobile,entertainment,general,True,69.26
tx_000945,2025-08-22 13:33:49.303370,109.44162411779573,USD,AMC Theaters,6392,acc_002,Boston,TX,in_store,entertainment,general,True,92.45
tx_000833,2025-08-22 15:22:43.303370,77.51,USD,Shell,3497,acc_001,Seattle,WA,mobile,gas,general,False,77.51
tx_000449,2025-08-22 15:32:58.303370,73.47,USD,Chevron,7239,acc_002,New York,MA,online,gas,general,False,73.47
tx_000673,2025-08-22 15:56:37.303370,41.81858973109137,USD,Subway,8657,acc_002,Boston,WA,mobile,food,general,False,32.46
tx_000992,2025-08-22 16:51:04.303370,42.20943572251787,USD,Pizza Hut,4639,acc_002,Seattle,MA,online,food,general,False,30.44
tx_000446,2025-08-23 10:09:08.303370,71.35051907292261,USD,Chipotle,6684,acc_001,Austin,NY,in_store,food,general,False,64.05
tx_000059,2025-08-23 11:13:18.303370,333.43,USD,Macys,6425,acc_001,San Francisco,WA,online,retail,general,False,333.43
tx_000595,2025-08-23 14:54:04.303370,50.54,USD,BP,5138,acc_002,Seattle,MA,in_store,gas,general,False,50.54
tx_000475,2025-08-23 15:29:37.303370,50.55961317297028,USD,Pizza Hut,3993,acc_002,Seattle,TX,mobile,food,general,False,37.14
tx_000830,2025-08-23 16:39:59.303370,111.73,USD,Macys,1543,acc_001,Boston,NY,online,retail,general,False,111.73
tx_000200,2025-08-23 18:42:41.303370,46.31,USD,Shell,5694,acc_003,New York,WA,online,gas,general,False,46.31
tx_000993,2025-08-24 07:37:50.303370,118.46,USD,Target,1815,acc_001,Boston,NY,in_store,retail,general,True,118.46
tx_000500,2025-08-24 08:09:55.303370,69.7265089770042,USD,Local Cafe,5827,acc_002,Austin,MA,mobile,food,general,False,60.05
tx_000973,2025-08-24 14:00:31.303370,37.59108981141632,USD,Uber,4337,acc_002,Seattle,WA,online,transport,general,False,29.29
tx_000400,2025-08-24 14:08:08.303370,422.69,USD,Target,9331,acc_003,New York,WA,online,retail,general,False,422.69
tx_000529,2025-08-24 16:38:35.303370,663.28,USD,Target,2660,acc_002,Austin,CA,mobile,retail,general,False,663.28
tx_000757,2025-08-24 16:51:55.303370,91.07,USD,Amazon,6756,acc_001,New York,TX,mobile,retail,general,False,91.07
tx_000607,2025-08-25 09:45:51.303370,168.81,USD,Walmart,3090,acc_001,New York,TX,online,retail,general,True,168.81
tx_000731,2025-08-25 10:51:21.303370,138.40885878898627,USD,Spotify,6101,acc_002,Austin,WA,in_store,entertainment,general,False,120.75
tx_000076,2025-08-25 13:16:31.303370,21.409387331590505,USD,Chipotle,7841,acc_002,Boston,WA,in_store,food,general,False,17.29
tx_000903,2025-08-25 13:49:57.303370,113.6,USD,Whole Foods,5601,acc_003,Austin,MA,in_store,grocery,general,False,113.6
tx_000982,2025-08-25 14:57:21.303370,138.8998134859884,USD,Dave & Busters,3513,acc_001,Seattle,TX,mobile,entertainment,general,False,107.13
tx_000499,2025-08-25 15:03:26.303370,71.18,USD,Chevron,8196,acc_003,San Francisco,NY,online,gas,general,False,71.18
tx_000212,2025-08-25 15:13:54.303370,31.749393115268713,USD,Lyft,6853,acc_001,Seattle,TX,online,transport,general,False,27.66
tx_000106,2025-08-25 17:25:08.303370,35.48326067932089,USD,Uber,9149,acc_002,San Francisco,MA,in_store,transport,general,False,28.7
tx_000357,2025-08-25 22:11:09.303370,111.93619864236472,USD,Dave & Busters,6352,acc_003,San Francisco,TX,mobile,entertainment,general,False,87.73
tx_000134,2025-08-26 09:58:42.303370,380.46,USD,Target Grocery,1353,acc_001,Austin,WA,mobile,grocery,general,False,380.46097546457503
tx_000928,2025-08-26 10:08:32.303370,94.40926598524648,USD,Chipotle,3991,acc_003,Seattle,TX,in_store,food,general,False,72.1576651818667
tx_000598,2025-08-26 12:11:03.303370,106.51,USD,Costco,9133,acc_003,Boston,MA,in_store,grocery,general,False,106.51
tx_000191,2025-08-26 12:14:49.303370,73.85,USD,Chevron,5858,acc_001,Seattle,WA,online,gas,general,False,73.85
tx_000460,2025-08-26 12:23:44.303370,30.071338929442174,USD,McDonalds,1699,acc_003,Seattle,MA,online,food,general,False,22.87
tx_000748,2025-08-26 15:32:16.303370,228.17,USD,Amazon,7468,acc_002,New York,WA,mobile,retail,general,False,228.17
tx_000006,2025-08-26 16:56:12.303370,27.78356099749124,USD,Local Cafe,8295,acc_001,Seattle,WA,in_store,food,general,False,19.86
tx_000465,2025-08-26 18:16:11.303370,138.18,USD,Comcast,5567,acc_001,Austin,CA,in_store,utilities,general,False,138.18
tx_000816,2025-08-27 10:17:49.303370,113.48553476237458,USD,Netflix,7024,acc_003,San Francisco,WA,in_store,entertainment,general,False,95.06
tx_000798,2025-08-27 11:10:58.303370,113.36,USD,Safeway,2502,acc_003,Seattle,TX,in_store,grocery,general,False,113.36
tx_000863,2025-08-27 14:24:28.303370,48.72,USD,Exxon,3544,acc_003,Boston,WA,mobile,gas,general,False,48.72
tx_000725,2025-08-27 17:11:26.303370,84.99,USD,Walmart,8928,acc_003,Austin,CA,online,retail,general,True,84.99
tx_000334,2025-08-27 23:26:58.303370,158.07,USD,Whole Foods,3026,acc_002,New York,NY,online,grocery,general,False,158.07
tx_000962,2025-08-28 09:06:05.303370,79.54,USD,Target Grocery,5435,acc_003,New York,MA,online,grocery,general,True,79.54
tx_000766,2025-08-28 10:28:01.303370,47.73323010022446,USD,Local Cafe,2193,acc_002,Austin,TX,mobile,food,general,False,39.46
tx_000113,2025-08-28 10:38:36.303370,36.86291681103164,USD,Uber,1378,acc_003,San Francisco,WA,mobile,transport,general,False,27.33
tx_000622,2025-08-28 10:49:44.303370,81.7231632718033,USD,Local Cafe,8878,acc_003,New York,TX,in_store,food,general,False,63.04827308019229
tx_000359,2025-08-28 11:25:43.303370,85.3007421571022,USD,Parking Meter,2385,acc_003,San Francisco,TX,online,transport,general,False,61.59
tx_000308,2025-08-28 11:45:42.303370,33.7089552079009,USD,Pizza Hut,3503,acc_001,Seattle,TX,in_store,food,general,False,28.53
tx_000416,2025-08-28 12:34:37.303370,51.77,USD,Shell,9750,acc_001,New York,TX,online,gas,general,False,51.77
tx_000786,2025-08-28 15:25:39.303370,68.25805174388677,USD,Chipotle,3564,acc_001,San Francisco,CA,mobile,food,general,False,49.4
tx_000276,2025-08-28 16:17:30.303370,145.62,USD,Costco,7643,acc_001,Seattle,MA,mobile,grocery,general,False,145.62
tx_000035,2025-08-28 21:00:04.303370,18.868791165519866,USD,McDonalds,9825,acc_001,Boston,MA,mobile,food,general,False,13.59
tx_000793,2025-08-28 22:27:42.303370,35.32,USD,Costco,6573,acc_001,New York,MA,online,grocery,general,True,35.32
tx_000880,2025-08-28 23:01:16.303370,157.93044512467975,USD,Spotify,7958,acc_002,Boston,NY,mobile,entertainment,general,True,129.38
tx_000231,2025-08-29 09:44:24.303370,113.0,USD,Safeway,5745,acc_002,Boston,MA,online,grocery,general,False,113.0
tx_000436,2025-08-29 10:12:55.303370,687.4755719019475,USD,Dave & Busters,2709,acc_002,New York,NY,online,entertainment,general,False,504.3285797951174
tx_000107,2025-08-29 10:16:20.303370,127.65,USD,Verizon,1230,acc_003,New York,NY,mobile,utilities,general,False,127.65
tx_000047,2025-08-29 10:30:44.303370,38.58,USD,Costco,8487,acc_002,Boston,NY,mobile,grocery,general,False,38.58
tx_000084,2025-08-29 11:05:14.303370,220.61,USD,Macys,5453,acc_003,Seattle,MA,in_store,retail,general,False,220.61
tx_000216,2025-08-29 16:34:26.303370,115.23,USD,Trader Joes,2284,acc_003,San Francisco,TX,online,grocery,general,False,115.23
tx_000752,2025-08-29 18:15:47.303370,81.5,USD,Whole Foods,3241,acc_003,Seattle,WA,online,grocery,general,False,81.5
tx_000081,2025-08-29 18:18:19.303370,131.55,USD,Comcast,3258,acc_002,New York,TX,in_store,utilities,general,False,131.55
tx_000646,2025-08-29 19:02:32.303370,65.43,USD,Chevron,9108,acc_001,Austin,CA,mobile,gas,general,False,65.43
tx_000464,2025-08-30 09:40:03.303370,23.389743113770933,USD,Subway,8217,acc_001,Seattle,MA,online,food,general,False,18.5
